listing_id,base_price,room_type,property_type,accommodates,bedrooms,beds,bathrooms,listing_location,host_location,latitude,longitude,minimum_nights,maximum_nights,host_is_superhost,amenities_count,number_of_reviews,reviews_per_month,avg_rating,review_count,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
26559402,491.76,Entire home/apt,Entire home,4,2.0,2.0,2.0,ΑΚΡΟΠΟΛΗ,"Athens, Greece",37.97314,23.71985,4,21,1.0,58,66,0.85,5.0,1.0,5.0,4.97,4.92,5.0,4.95,5.0,4.84
1062531239720728701,141.57,Entire home/apt,Entire condo,2,1.0,0.0,1.0,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,"Athens, Greece",37.9889941,23.7424254,2,365,,35,35,3.03,2.0,1.0,4.74,4.8,4.71,4.89,4.71,4.6,4.57
21002021,357.65,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,ΒΟΤΑΝΙΚΟΣ,"Athens, Greece",37.97974,23.70749,1,30,0.0,28,152,1.73,,,4.71,4.83,4.7,4.85,4.91,4.68,4.74
12333241,320.39,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,"Athens, Greece",37.97686,23.72573,2,300,1.0,28,619,5.89,5.0,4.0,4.95,4.96,4.98,4.97,4.98,4.95,4.94
1241359238429081250,610.98,Entire home/apt,Entire rental unit,4,1.0,0.0,2.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,,37.9776017,23.7370518,1,365,0.0,11,0,,,,,,,,,,
27853870,491.76,Entire home/apt,Entire rental unit,4,0.0,1.0,1.0,ΑΚΡΟΠΟΛΗ,"Athens, Greece",37.97156,23.72896,1,1125,0.0,23,1,0.01,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
886162354826299291,126.67,Entire home/apt,Entire condo,2,1.0,1.0,1.0,ΓΟΥΔΙ,,37.98250283874725,23.762031862565618,2,1125,0.0,48,3,0.16,,,5.0,5.0,5.0,5.0,5.0,4.67,5.0
13349627,387.45,Entire home/apt,Entire rental unit,4,2.0,2.0,1.5,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,"Athens, Greece",37.96397,23.71963,3,1125,0.0,47,14,0.14,5.0,1.0,4.21,4.21,4.5,4.64,4.5,4.86,4.29
624486923580505612,335.29,Entire home/apt,Entire rental unit,4,2.0,4.0,1.0,ΠΑΓΚΡΑΤΙ,"Athens, Greece",37.97252,23.74383,3,365,0.0,37,2,0.07,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1021073571588400397,417.25,Entire home/apt,Entire rental unit,6,2.0,3.0,1.0,ΠΕΤΡΑΛΩΝΑ,,37.96752183011044,23.70801414107356,1,365,1.0,46,5,0.38,2.0,1.0,4.8,4.8,4.4,4.8,5.0,4.4,4.8
1101548471638361780,134.12,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,ΠΕΤΡΑΛΩΝΑ,"Patras, Greece",37.96922250746373,23.70819334515342,3,60,0.0,25,19,2.18,,,4.11,4.11,4.11,4.84,4.68,4.16,4.11
904792033416274545,89.41,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,"Athens, Greece",37.9882619,23.7075686,2,365,0.0,33,50,2.74,5.0,1.0,4.58,4.78,4.58,4.86,4.88,3.72,4.72
828849773770090504,610.98,Private room,Room in hotel,4,1.0,2.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,,37.97903609999999,23.7274307,1,365,0.0,8,0,,,,,,,,,,
26561092,134.12,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,ΘΗΣΕΙΟ,"Athens, Greece",37.97654,23.71817,1,10,1.0,28,373,5.37,3.5,2.0,4.98,4.99,4.95,4.98,4.98,4.98,4.95
23372536,566.27,Entire home/apt,Entire condo,9,4.0,5.0,2.0,ΓΟΥΔΙ,"Athens, Greece",37.98029,23.75643,1,1125,0.0,51,282,3.41,3.5,2.0,4.84,4.92,4.72,4.97,4.94,4.84,4.81
1007002339442962327,305.49,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,,37.9778,23.72379,1,60,0.0,21,81,7.62,3.0,1.0,4.64,4.64,4.88,4.65,4.88,4.86,4.78
17529455,521.57,Entire home/apt,Entire rental unit,8,3.0,4.0,2.0,ΝΕΟΣ ΚΟΣΜΟΣ,"Athens, Greece",37.95204,23.72404,3,30,0.0,39,75,0.8,4.75,4.0,4.67,4.73,4.59,4.87,4.72,4.59,4.73
1176665136878151023,104.31,Entire home/apt,Entire serviced apartment,2,1.0,1.0,1.0,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,,37.99702330900673,23.725177272126498,1,365,0.0,34,0,,,,,,,,,,
20127481,1259.22,Entire home/apt,Entire condo,8,2.0,4.0,2.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Greece,37.97956466674805,23.72671890258789,1,1125,1.0,47,129,1.54,,,4.91,4.91,4.94,4.94,4.95,4.88,4.77
614397500651750901,298.04,Entire home/apt,Entire condo,2,1.0,1.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,"Zografou, Greece",37.97845,23.72949,2,365,,21,8,0.25,,,4.5,4.13,4.38,4.25,4.75,4.75,3.88
820883215771847388,111.76,Entire home/apt,Entire rental unit,3,1.0,1.0,1.0,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,"Athens, Greece",38.00219891514003,23.72706735646424,1,365,1.0,40,15,0.72,,,4.4,4.6,4.27,4.53,4.67,4.13,4.53
52944570,633.33,Entire home/apt,Entire rental unit,14,3.0,10.0,2.0,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,"Diemen, Netherlands",37.99368,23.73016,1,365,0.0,34,17,0.44,,,4.24,4.29,4.29,4.59,4.65,3.94,4.0
25159034,81.96,Private room,Private room in serviced apartment,1,1.0,1.0,1.0,ΙΛΙΣΙΑ,,37.97803,23.75223,1,44,0.0,16,0,,,,,,,,,,
31608783,365.1,Entire home/apt,Entire rental unit,5,2.0,4.0,1.0,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,,37.98766,23.73627,2,90,1.0,37,77,1.07,,,4.84,4.92,4.92,4.95,4.95,4.79,4.81
36146938,141.57,Private room,Private room in rental unit,2,1.0,1.0,1.5,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,"Moscow, Russia",37.98603,23.73143,2,31,1.0,45,110,1.66,,,4.75,4.78,4.81,4.63,4.68,4.5,4.72
50579791,201.18,Entire home/apt,Entire rental unit,3,1.0,2.0,1.0,ΝΕΟΣ ΚΟΣΜΟΣ,"Athens, Greece",37.95984,23.72373,1,30,1.0,37,225,5.31,5.0,1.0,4.87,4.9,4.91,4.9,4.93,4.64,4.84
822247673396372014,312.94,Entire home/apt,Entire loft,2,1.0,1.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,"Athens, Greece",37.9773048,23.7247344,1,365,1.0,44,11,0.52,,,4.64,4.64,4.82,5.0,5.0,4.91,4.64
38563555,320.39,Entire home/apt,Entire condo,4,1.0,3.0,1.0,ΠΑΓΚΡΑΤΙ,"Athens, Greece",37.96784,23.74589,3,60,1.0,45,198,3.22,5.0,1.0,4.85,4.86,4.86,4.84,4.94,4.73,4.82
19561659,89.41,Entire home/apt,Entire rental unit,2,1.0,2.0,1.0,ΝΙΡΒΑΝΑ,"Athens, Greece",38.01594,23.7236,5,730,1.0,33,4,0.23,,,5.0,5.0,4.75,5.0,5.0,4.5,4.25
1116488930025825470,193.73,Entire home/apt,Entire condo,4,2.0,,,ΚΥΨΕΛΗ,,37.998603,23.7379825,2,90,0.0,36,4,0.5,,,5.0,5.0,5.0,5.0,5.0,4.75,5.0
893957436016656236,186.27,Private room,Room in hotel,3,1.0,2.0,1.5,ΘΗΣΕΙΟ,"Athens, Greece",37.9743147,23.7166672,1,365,,38,1,0.13,,,5.0,5.0,5.0,4.0,5.0,4.0,5.0
974576272043031076,342.75,Entire home/apt,Entire condo,5,2.0,4.0,2.0,ΘΗΣΕΙΟ,"Athens, Greece",37.9747578,23.7191197,2,365,0.0,41,34,2.22,,,4.97,5.0,5.0,4.97,5.0,4.94,4.94
20042220,193.73,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,"New York, NY",37.99648,23.72735,2,1125,0.0,24,120,1.34,,,4.63,4.72,4.62,4.88,4.88,4.23,4.73
50115184,290.59,Entire home/apt,Entire rental unit,2,6.0,1.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,"Athens, Greece",37.971527099609375,23.73163414001465,1,1125,1.0,21,1,0.07,,,5.0,5.0,5.0,5.0,5.0,4.0,5.0
1083838816653343417,320.39,Entire home/apt,Entire condo,4,1.0,2.0,1.0,ΠΕΔΙΟ ΑΡΕΩΣ,"Athens, Greece",37.99477034709349,23.74526813735313,1,365,1.0,31,25,2.31,,,4.92,4.96,4.96,4.96,5.0,4.68,4.84
1224048239757269291,201.18,Entire home/apt,Entire rental unit,4,2.0,2.0,1.0,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,"Athens, Greece",37.989850440402506,23.72517580810503,2,365,0.0,30,5,1.24,,,4.8,4.6,5.0,4.4,5.0,3.6,4.6
1147177834943307386,380.0,Entire home/apt,Entire rental unit,5,2.0,2.0,2.0,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,"İstanbul, Turkey",37.9825,23.73532,1,54,0.0,21,3,0.48,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1239864043634399878,156.47,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,ΛΥΚΑΒΗΤΤΟΣ,,37.98012639029161,23.744029673987075,1,365,0.0,7,0,,,,,,,,,,
35561901,201.18,Entire home/apt,Entire rental unit,4,2.0,3.0,1.0,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,,37.99234,23.72832,1,1125,1.0,45,288,4.28,5.0,1.0,4.79,4.84,4.81,4.93,4.93,4.38,4.76
1191702817370101086,141.57,Entire home/apt,Room in aparthotel,2,1.0,,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,,37.98288,23.73541,1,1125,1.0,43,0,,,,,,,,,,
1180351680956633074,141.57,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,,37.98380166671612,23.73443401692773,1,365,0.0,7,0,,,,,,,,,,
43801874,149.02,Entire home/apt,Entire rental unit,3,1.0,2.0,1.0,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,"Palaio Faliro, Greece",37.99897,23.725,2,1125,0.0,13,2,0.07,,,4.5,4.5,5.0,5.0,5.0,4.5,4.5
30902346,499.22,Entire home/apt,Entire rental unit,10,4.0,6.0,2.0,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,,37.99401,23.72862,2,1125,1.0,35,243,3.58,,,4.77,4.86,4.81,4.93,4.92,4.47,4.81
1185316554649078040,245.88,Entire home/apt,Entire rental unit,3,2.0,3.0,1.0,ΛΥΚΑΒΗΤΤΟΣ,"Euboea, Greece",37.98619703127392,23.74821837456313,3,59,0.0,56,6,1.88,,,5.0,5.0,5.0,5.0,5.0,4.83,5.0
33133598,476.86,Hotel room,Room in serviced apartment,3,,,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,"Glyfada, Greece",37.97914,23.72331,1,89,1.0,26,12,0.17,,,4.92,4.92,5.0,5.0,4.92,5.0,5.0
36134208,461.96,Entire home/apt,Entire rental unit,3,1.0,3.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,"Athens, Greece",37.97508,23.7321,2,365,,20,19,0.47,2.0,1.0,4.37,4.68,4.84,4.95,4.68,4.95,4.47
21646853,633.33,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,"Athens, Greece",37.97531,23.73128,1,1125,0.0,18,8,0.09,,,4.75,4.88,4.88,5.0,4.88,5.0,4.75
1176583371616472880,290.59,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,,37.9846629,23.7302315,1,365,0.0,17,45,7.3,2.0,1.0,4.31,4.62,4.44,4.64,4.82,4.47,4.44
758720270693513670,633.33,Entire home/apt,Entire loft,4,1.0,2.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,,37.978800221264514,23.72705520879541,2,100,1.0,32,73,2.99,2.0,1.0,4.95,4.99,5.0,4.96,4.99,4.95,4.9
31870536,327.84,Entire home/apt,Entire rental unit,5,2.0,2.0,2.0,ΘΗΣΕΙΟ,"Bodrum, Turkey",37.97423,23.71936,2,1125,0.0,11,0,,,,,,,,,,
1297138186492518253,886.67,Entire home/apt,Entire rental unit,6,3.0,3.0,3.0,ΚΟΛΩΝΑΚΙ,"Athens, Greece",37.97771650862611,23.73920757908057,1,365,0.0,8,0,,,,,,,,,,
1300756863035730783,290.59,Entire home/apt,Entire condo,4,2.0,4.0,1.0,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,"Athens, Greece",37.9882326,23.746345,3,1125,0.0,30,0,,,,,,,,,,
16297481,134.12,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,ΝΕΟΣ ΚΟΣΜΟΣ,"Athens, Greece",37.955841064453125,23.720029830932617,2,1125,1.0,48,178,2.2,3.5,2.0,4.89,4.81,4.88,4.92,4.95,4.65,4.85
19204621,469.41,Entire home/apt,Entire rental unit,7,2.0,3.0,2.0,ΘΗΣΕΙΟ,"Athens, Greece",37.97571,23.71633,1,28,1.0,31,442,4.86,3.888888888888889,9.0,4.78,4.85,4.69,4.89,4.9,4.84,4.77
1308519197092669953,305.49,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,,37.97724802268768,23.729806886371097,2,365,0.0,20,0,,,,,,,,,,
10543466,633.33,Entire home/apt,Entire rental unit,4,0.0,2.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,"Athens, Greece",37.97694,23.72984,1,30,0.0,25,192,1.77,2.6666666666666665,3.0,4.9,4.89,4.88,4.95,4.94,5.0,4.85
1250701741068624272,312.94,Entire home/apt,Entire rental unit,3,1.0,1.0,1.0,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,,37.9660726,23.7267551,4,1125,0.0,8,6,2.17,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
50875794,409.8,Entire home/apt,Entire villa,6,3.0,3.0,3.0,ΝΕΟΣ ΚΟΣΜΟΣ,Germany,37.955196,23.729719,1,1125,0.0,55,37,0.88,,,4.81,4.92,4.95,4.86,5.0,4.86,4.95
50562819,134.12,Entire home/apt,Entire condo,2,1.0,1.0,1.0,ΘΗΣΕΙΟ,,37.97822,23.72279,2,100,0.0,42,42,1.1,,,4.52,4.52,4.64,4.71,4.74,4.76,4.52
827443578683471376,327.84,Entire home/apt,Entire rental unit,4,2.0,2.0,1.0,ΠΑΓΚΡΑΤΙ,,37.97060394490397,23.74352723676044,2,365,1.0,44,119,5.34,5.0,1.0,4.97,4.95,4.93,4.97,4.98,4.93,4.94
929479654634407355,745.1,Entire home/apt,Entire serviced apartment,6,2.0,3.0,2.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,"Athens, Greece",37.98479,23.72521,1,365,0.0,46,15,0.94,,,4.0,4.4,4.53,4.07,4.33,3.33,4.13
1145578914084038628,335.29,Entire home/apt,Entire rental unit,5,2.0,0.0,1.0,ΝΕΟΣ ΚΟΣΜΟΣ,,37.9649491,23.7304627,1,365,0.0,28,19,3.06,,,4.74,4.89,4.74,4.63,4.84,4.74,4.74
948998712169007570,305.49,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,ΚΟΛΩΝΑΚΙ,"Central Athens Regional Unit, Greece",37.97713190000001,23.74368581534422,2,365,1.0,38,76,4.53,,,4.82,4.93,4.78,4.88,4.96,4.97,4.84
1114992122718613318,268.24,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,,37.98138,23.72527,1,365,1.0,16,2,0.39,,,4.5,5.0,5.0,5.0,5.0,3.5,4.5
17244916,633.33,Entire home/apt,Entire rental unit,4,1.0,,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,"Athens, Greece",37.97619,23.73023,2,30,1.0,36,343,3.59,4.8,5.0,4.92,4.91,4.96,4.93,4.96,4.95,4.89
17839866,581.18,Entire home/apt,Entire rental unit,8,3.0,3.0,1.5,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,,37.9914,23.73284,2,60,0.0,58,7,0.1,,,4.86,5.0,4.86,5.0,5.0,4.71,4.86
1104911695904357351,938.82,Entire home/apt,Entire condo,6,2.0,2.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,"Athens, Greece",37.9748799,23.7332317,1,365,1.0,42,35,3.87,5.0,1.0,4.77,4.86,4.89,4.89,4.83,4.94,4.86
17769404,253.33,Entire home/apt,Entire rental unit,4,2.0,2.0,2.0,ΑΜΠΕΛΟΚΗΠΟΙ,"London, United Kingdom",37.99324,23.76516,7,730,0.0,57,15,0.16,5.0,1.0,5.0,5.0,4.93,5.0,5.0,5.0,5.0
51336967,268.24,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,ΝΕΟΣ ΚΟΣΜΟΣ,"Athens, Greece",37.96048,23.73469,2,365,0.0,47,23,0.57,,,4.78,4.78,4.87,4.87,4.87,4.61,4.78
949074123453824402,298.04,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,,37.9856685,23.7300265,2,60,0.0,19,98,6.18,5.0,1.0,4.8,4.91,4.82,4.87,4.91,4.48,4.82
765028835330835713,409.8,Entire home/apt,Entire condo,6,2.0,3.0,2.0,ΝΕΟΣ ΚΟΣΜΟΣ,"Athens, Greece",37.96625681665554,23.72910769869382,1,1125,1.0,52,19,0.77,,,4.79,4.89,4.89,5.0,5.0,4.79,4.63
1016625933818756995,163.92,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,ΠΑΓΚΡΑΤΙ,,37.97195,23.74905,2,365,0.0,43,6,0.46,,,5.0,4.83,4.67,5.0,4.67,5.0,5.0
1112102604206751095,469.41,Entire home/apt,Entire rental unit,3,1.0,2.0,1.5,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,"Chalandri, Greece",37.97493,23.73443,1,1125,0.0,27,7,0.76,,,4.86,4.86,4.71,5.0,5.0,5.0,4.86
50279123,141.57,Entire home/apt,Entire rental unit,3,1.0,1.0,1.0,ΚΥΨΕΛΗ,"Chalandri, Greece",38.002644,23.736389,1,1125,0.0,36,19,0.49,,,4.95,4.95,4.89,5.0,5.0,4.68,4.89
720160583655075259,1013.33,Entire home/apt,Entire rental unit,11,5.0,,,ΚΕΡΑΜΕΙΚΟΣ,"Athens, Greece",37.9800567,23.7235141,2,365,1.0,48,16,0.66,,,4.88,4.88,5.0,4.94,5.0,4.81,4.94
1055639568562594827,275.69,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,ΝΕΟΣ ΚΟΣΜΟΣ,"Athens, Greece",37.9640247,23.728344,1,365,1.0,52,19,1.59,,,5.0,5.0,4.84,4.95,5.0,4.84,4.79
938873393159304341,119.22,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,ΓΟΥΔΙ,"Athens, Greece",37.98571706457003,23.76315496256562,1,1125,0.0,44,2,0.12,,,5.0,5.0,5.0,5.0,5.0,4.0,5.0
1167846664583838532,1080.39,Entire home/apt,Entire rental unit,7,3.0,4.0,2.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,"Athens, Greece",37.97748749544327,23.73186066809774,2,365,0.0,37,21,4.41,4.0,1.0,4.9,4.9,4.71,4.76,4.76,4.9,4.76
45906932,305.49,Entire home/apt,Entire rental unit,2,0.0,1.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,"Athens, Greece",37.977795,23.728117,1,1125,0.0,52,40,0.79,,,4.73,4.8,4.78,4.88,4.68,4.8,4.78
1207092902751262293,305.49,Private room,Private room in rental unit,2,1.0,1.0,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,,37.97715,23.72965,1,365,0.0,2,0,,,,,,,,,,
958000928334290231,380.0,Private room,Private room in home,3,1.0,3.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,,37.9821335,23.7266453,1,365,0.0,14,1,0.12,,,3.0,4.0,4.0,4.0,4.0,4.0,4.0
1020904174408602337,447.06,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,ΣΤΑΔΙΟ,,37.96686,23.7375,1,365,1.0,33,5,0.44,,,5.0,4.8,5.0,5.0,5.0,5.0,5.0
20080484,603.53,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,"Barcelona, Spain",37.97909,23.7359,1,1125,0.0,24,79,0.89,,,4.52,4.58,4.85,4.59,4.62,4.78,4.49
680919367504279484,111.76,Entire home/apt,Entire rental unit,2,1.0,2.0,1.0,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,"Athens, Greece",37.9820693,23.7203064,1,365,1.0,47,194,6.67,5.0,2.0,4.94,4.96,4.99,4.94,4.93,4.44,4.88
891871962464794195,298.04,Entire home/apt,Entire rental unit,6,2.0,3.0,1.0,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,,37.9969768,23.731423,2,60,1.0,20,58,3.06,,,4.74,4.76,4.57,4.69,4.88,4.45,4.76
1141381241220974707,640.78,Entire home/apt,Entire condo,4,2.0,3.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,"Athens, Greece",37.97209,23.73391,2,60,1.0,60,14,1.92,,,4.86,4.93,5.0,5.0,5.0,5.0,4.71
956344110984705197,44.71,Private room,Private room in rental unit,1,1.0,1.0,1.0,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,"Athens, Greece",37.9946199,23.7289783,3,365,0.0,27,4,0.26,,,4.25,4.25,3.5,4.5,4.5,3.5,3.25
14480359,640.78,Entire home/apt,Entire rental unit,4,2.0,4.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,"Athens, Greece",37.97408,23.73294,3,1125,1.0,41,300,2.95,5.0,3.0,5.0,4.99,5.0,5.0,5.0,4.98,4.95
33923454,134.12,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,ΘΗΣΕΙΟ,"Athens, Greece",37.97727,23.72103,2,1125,0.0,16,190,2.79,,,4.73,4.76,4.63,4.96,4.95,4.87,4.72
1034547307234849633,193.73,Entire home/apt,Entire rental unit,3,1.0,1.0,1.0,ΝΕΟΣ ΚΟΣΜΟΣ,,37.9635511,23.7284658,2,365,0.0,43,41,3.37,,,4.46,4.8,4.27,4.54,4.61,4.88,4.54
31082746,335.29,Entire home/apt,Entire home,5,2.0,2.0,1.0,ΝΕΟΣ ΚΟΣΜΟΣ,"Athens, Greece",37.95626,23.72877,2,60,1.0,51,140,2.07,,,4.83,4.86,4.64,4.96,4.96,4.81,4.86
29670660,305.49,Entire home/apt,Entire rental unit,2,0.0,1.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,"Athens, Greece",37.97506,23.73173,1,180,0.0,27,164,2.2,3.5,4.0,4.42,4.63,4.45,4.9,4.88,4.91,4.44
23888232,201.18,Private room,Private room in rental unit,2,1.0,1.0,1.5,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,"Athens, Greece",37.9645,23.72635,1,5,0.0,18,71,0.87,,,4.66,4.76,4.75,4.83,4.7,4.83,4.72
1273681195532555465,357.65,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,ΚΕΡΑΜΕΙΚΟΣ,,37.98296,23.7148,1,1125,0.0,41,4,2.73,,,5.0,5.0,5.0,5.0,4.75,4.5,4.75
42016647,946.27,Entire home/apt,Entire rental unit,6,1.0,2.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,"Athens, Greece",37.97967,23.72984,1,28,1.0,34,65,1.44,,,4.91,4.91,4.94,4.92,4.89,4.92,4.89
21981519,305.49,Entire home/apt,Entire rental unit,2,1.0,2.0,1.5,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,"Alimos, Greece",37.97738,23.72775,2,47,0.0,25,138,1.62,4.0,1.0,4.51,4.72,4.72,4.86,4.91,4.88,4.65
1315907406434671223,610.98,Entire home/apt,Entire rental unit,4,2.0,2.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,"Athens, Greece",37.9816642,23.7245533,2,90,0.0,24,0,,,,,,,,,,
31877657,201.18,Entire home/apt,Entire rental unit,4,2.0,2.0,1.0,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,"Athens, Greece",37.99482,23.73185,2,120,1.0,16,79,1.13,2.0,1.0,4.92,4.91,4.96,4.78,4.77,4.63,4.89
1298284206020871011,141.57,Entire home/apt,Entire rental unit,3,1.0,1.0,1.0,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,,38.02238476556232,23.732249066233635,1,365,0.0,6,0,,,,,,,,,,
2219385,633.33,Entire home/apt,Entire condo,6,2.0,3.0,2.0,ΣΤΑΔΙΟ,"Athens, Greece",37.96538,23.74292,3,90,0.0,42,48,0.42,,,4.65,4.62,4.5,4.81,4.79,4.74,4.72
50975891,298.04,Entire home/apt,Entire serviced apartment,4,0.0,2.0,1.0,ΠΕΔΙΟ ΑΡΕΩΣ,,37.9959,23.74076,1,1125,0.0,30,26,0.71,,,4.58,4.62,4.62,4.77,4.54,4.31,4.31
